Programs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Aerospace Engineering,0.09473684210526316,0.4421052631578947,2.136842105263158,0.6526315789473685,0.5052631578947369,0.0,0.09473684210526316,0.07368421052631578,0.12631578947368421,0.7368421052631579,0.15789473684210525,0.042105263157894736,0.631578947368421,0.031578947368421054,0.10526315789473684,0.12631578947368421,0.07368421052631578,0.35789473684210527,0.010526315789473684,0.09473684210526316
Agricultural and Environmental Plant Sciences,0.24705882352941178,0.23529411764705882,0.10588235294117647,2.4941176470588236,0.21176470588235294,0.15294117647058825,0.011764705882352941,0.4470588235294118,0.16470588235294117,0.18823529411764706,0.8941176470588236,0.011764705882352941,0.17647058823529413,0.4117647058823529,1.0823529411764705,0.023529411764705882,0.08235294117647059,0.047058823529411764,0.1411764705882353,0.047058823529411764
Agricultural Business,0.4444444444444444,0.15555555555555556,0.24444444444444444,2.4,0.6222222222222222,0.06666666666666667,0.022222222222222223,0.4222222222222222,0.28888888888888886,0.4666666666666667,1.0888888888888888,0.06666666666666667,0.3333333333333333,0.06666666666666667,1.9333333333333333,0.06666666666666667,0.5333333333333333,0.08888888888888889,0.15555555555555556,0.022222222222222223
Agricultural Communication,0.45454545454545453,0.2727272727272727,0.1590909090909091,1.8181818181818181,0.4090909090909091,0.06818181818181818,0.0,0.5681818181818182,0.25,0.3181818181818182,0.8863636363636364,0.11363636363636363,0.3409090909090909,0.20454545454545456,1.4772727272727273,0.11363636363636363,0.2727272727272727,0.09090909090909091,0.0,0.045454545454545456
Agricultural Science,0.35514018691588783,0.19626168224299065,0.22429906542056074,1.97196261682243,0.3364485981308411,0.04672897196261682,0.028037383177570093,0.21495327102803738,0.2523364485981308,0.205607476635514,1.1962616822429906,0.028037383177570093,0.17757009345794392,0.04672897196261682,1.7289719626168225,0.08411214953271028,0.308411214953271,0.037383177570093455,0.1308411214953271,0.037383177570093455
Agricultural Systems Management,0.24691358024691357,0.43209876543209874,0.7037037037037037,1.345679012345679,0.38271604938271603,0.12345679012345678,0.024691358024691357,0.25925925925925924,0.12345679012345678,0.4444444444444444,1.2098765432098766,0.04938271604938271,0.43209876543209874,0.07407407407407407,1.3333333333333333,0.012345679012345678,0.2222222222222222,0.09876543209876543,0.08641975308641975,0.07407407407407407
Animal Science,0.16831683168316833,0.0891089108910891,0.22277227722772278,1.0891089108910892,0.3465346534653465,0.09405940594059406,0.0297029702970297,0.7821782178217822,0.43564356435643564,0.2524752475247525,0.8118811881188119,0.019801980198019802,0.23267326732673269,0.12871287128712872,1.3613861386138615,0.09405940594059406,0.18811881188118812,0.09405940594059406,0.04950495049504951,0.024752475247524754
Anthropology and Geography,1.7384615384615385,0.2,0.35384615384615387,0.8769230769230769,0.26153846153846155,0.23076923076923078,0.015384615384615385,0.3384615384615385,0.3230769230769231,0.2923076923076923,3.2153846153846155,0.23076923076923078,0.4307692307692308,0.12307692307692308,0.5384615384615384,0.2,0.5538461538461539,0.015384615384615385,0.26153846153846155,0.046153846153846156
Architectural Engineering,0.08163265306122448,0.30612244897959184,1.0,0.4897959183673469,0.46938775510204084,0.0,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.6938775510204082,0.12244897959183673,0.0,0.5510204081632653,0.02040816326530612,0.14285714285714285,0.02040816326530612,0.04081632653061224,0.2653061224489796,0.02040816326530612,0.04081632653061224
Architecture,0.3783783783783784,0.05405405405405406,0.2972972972972973,0.13513513513513514,0.05405405405405406,0.0,0.0,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.43243243243243246,0.0,0.08108108108108109,0.05405405405405406,0.24324324324324326,0.05405405405405406,0.02702702702702703,0.32432432432432434,0.08108108108108109,0.0
Art and Design,1.25,0.2159090909090909,0.14772727272727273,0.25,0.17045454545454544,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.09090909090909091,0.13636363636363635,0.011363636363636364,0.2727272727272727,0.11363636363636363,0.18181818181818182,0.06818181818181818,0.06818181818181818,0.045454545454545456,0.125,0.045454545454545456
Biochemistry,0.10526315789473684,0.06578947368421052,0.4868421052631579,0.34210526315789475,0.35526315789473684,0.07894736842105263,0.0,1.736842105263158,0.18421052631578946,0.3684210526315789,0.14473684210526316,0.07894736842105263,0.5263157894736842,0.19736842105263158,0.2236842105263158,0.4473684210526316,0.0,0.2894736842105263,0.0,0.0
Biological Sciences,0.4014084507042254,0.2112676056338028,0.38028169014084506,0.6126760563380281,0.31690140845070425,0.2323943661971831,0.0,1.0845070422535212,0.44366197183098594,0.4507042253521127,1.2253521126760563,0.1267605633802817,0.4788732394366197,0.13380281690140844,0.2535211267605634,0.6619718309859155,0.1056338028169014,0.19014084507042253,0.16901408450704225,0.056338028169014086
Biomedical Engineering,0.08163265306122448,0.45918367346938777,1.0816326530612246,0.5306122448979592,0.4897959183673469,0.07142857142857142,0.0,0.826530612244898,0.11224489795918367,0.7244897959183674,0.12244897959183673,0.01020408163265306,0.5510204081632653,0.16326530612244897,0.19387755102040816,0.10204081632653061,0.061224489795918366,0.41836734693877553,0.030612244897959183,0.16326530612244897
BioResource and Agricultural Engineering,0.2698412698412698,0.4444444444444444,1.1904761904761905,0.5873015873015873,0.2698412698412698,0.1746031746031746,0.0,0.5396825396825397,0.12698412698412698,0.47619047619047616,0.8888888888888888,0.0,0.3333333333333333,0.09523809523809523,0.5238095238095238,0.031746031746031744,0.14285714285714285,0.2857142857142857,0.06349206349206349,0.1111111111111111
Business Administration,0.7272727272727273,0.30303030303030304,0.36363636363636365,0.7272727272727273,1.2424242424242424,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.24242424242424243,0.6666666666666666,0.6363636363636364,0.030303030303030304,0.45454545454545453,0.15151515151515152,0.3333333333333333,0.09090909090909091,1.393939393939394,0.09090909090909091,0.12121212121212122,0.06060606060606061
Chemistry,0.11594202898550725,0.3333333333333333,0.6086956521739131,0.3333333333333333,0.36231884057971014,0.07246376811594203,0.0,1.4782608695652173,0.11594202898550725,0.5362318840579711,0.14492753623188406,0.10144927536231885,0.5797101449275363,0.21739130434782608,0.2318840579710145,0.4927536231884058,0.0,0.34782608695652173,0.0,0.0
Child Development,0.6410256410256411,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.10256410256410256,0.15384615384615385,0.0,0.6153846153846154,1.1025641025641026,0.20512820512820512,0.3076923076923077,0.48717948717948717,0.2564102564102564,0.1282051282051282,0.07692307692307693,0.38461538461538464,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128
City and Regional Planning,1.314516129032258,0.13709677419354838,0.3709677419354839,0.5,0.45161290322580644,0.08870967741935484,0.008064516129032258,0.06451612903225806,0.18548387096774194,0.4435483870967742,2.088709677419355,0.06451612903225806,0.3870967741935484,0.04838709677419355,0.25,0.08870967741935484,0.3709677419354839,0.056451612903225805,0.12096774193548387,0.03225806451612903
Civil Engineering,0.14285714285714285,0.35714285714285715,1.1142857142857143,0.42857142857142855,0.3,0.07142857142857142,0.0,0.32857142857142857,0.11428571428571428,0.5,0.7285714285714285,0.0,0.4,0.08571428571428572,0.2,0.07142857142857142,0.05714285714285714,0.34285714285714286,0.05714285714285714,0.12857142857142856
Communication Studies,1.5769230769230769,0.038461538461538464,0.2692307692307692,0.2692307692307692,0.38461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.19230769230769232,0.4230769230769231,0.4230769230769231,0.0,0.46153846153846156,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.0,0.15384615384615385,0.0
Comparative Ethnic Studies,3.2884615384615383,0.07051282051282051,0.30128205128205127,0.3717948717948718,0.30128205128205127,0.12179487179487179,0.10256410256410256,0.0641025641025641,0.21794871794871795,0.2692307692307692,1.0320512820512822,0.07692307692307693,0.3525641025641026,0.1794871794871795,0.10256410256410256,0.24358974358974358,0.5384615384615384,0.00641025641025641,0.532051282051282,0.0641025641025641
Computer Engineering,0.10843373493975904,1.3012048192771084,0.8313253012048193,0.6385542168674698,0.46987951807228917,0.04819277108433735,0.060240963855421686,0.3493975903614458,0.08433734939759036,0.6506024096385542,0.30120481927710846,0.03614457831325301,0.6265060240963856,0.18072289156626506,0.3493975903614458,0.060240963855421686,0.060240963855421686,0.42168674698795183,0.04819277108433735,0.024096385542168676
Computer Science,0.13068181818181818,1.7272727272727273,0.5284090909090909,0.4602272727272727,0.30113636363636365,0.03977272727272727,0.0625,0.4090909090909091,0.05113636363636364,0.6079545454545454,0.3409090909090909,0.028409090909090908,0.4090909090909091,0.22727272727272727,0.29545454545454547,0.1875,0.08522727272727272,0.1875,0.06818181818181818,0.10795454545454546
Construction Management,0.2037037037037037,0.09259259259259259,0.4444444444444444,0.46296296296296297,0.5,0.0,0.037037037037037035,0.12962962962962962,0.1111111111111111,0.3888888888888889,0.6481481481481481,0.037037037037037035,0.3333333333333333,0.037037037037037035,0.2962962962962963,0.12962962962962962,0.2777777777777778,0.16666666666666666,0.018518518518518517,0.07407407407407407
Dairy Science,0.11235955056179775,0.1348314606741573,0.16853932584269662,1.2808988764044944,0.24719101123595505,0.07865168539325842,0.033707865168539325,0.7191011235955056,0.3595505617977528,0.25842696629213485,0.550561797752809,0.056179775280898875,0.14606741573033707,0.12359550561797752,1.8089887640449438,0.07865168539325842,0.2696629213483146,0.056179775280898875,0.0449438202247191,0.02247191011235955
Economics,0.7,1.15,0.4,0.4,1.0,0.0,0.05,0.0,0.15,0.9,0.55,0.15,0.4,0.1,0.05,0.05,1.45,0.2,0.05,0.05
Electrical Engineering,0.12558139534883722,1.3209302325581396,1.0651162790697675,0.5162790697674419,0.4186046511627907,0.07906976744186046,0.08372093023255814,0.2372093023255814,0.018604651162790697,0.6046511627906976,0.26046511627906976,0.027906976744186046,0.4930232558139535,0.13023255813953488,0.31627906976744186,0.05581395348837209,0.11162790697674418,0.28837209302325584,0.06511627906976744,0.06046511627906977
English,1.2166666666666666,0.31666666666666665,0.2,0.18333333333333332,0.18333333333333332,0.08333333333333333,0.0,0.016666666666666666,0.0,0.15,0.1,0.0,0.43333333333333335,1.2833333333333334,0.03333333333333333,0.3,0.03333333333333333,0.0,0.36666666666666664,0.15
Environmental Earth and Soil Sciences,0.5203619909502263,0.2398190045248869,0.31221719457013575,1.1764705882352942,0.2398190045248869,0.12669683257918551,0.013574660633484163,0.26244343891402716,0.17647058823529413,0.22624434389140272,1.9457013574660633,0.05429864253393665,0.21266968325791855,0.1085972850678733,0.6515837104072398,0.09502262443438914,0.167420814479638,0.09049773755656108,0.08144796380090498,0.06334841628959276
Environmental Engineering,0.16666666666666666,0.31666666666666665,1.0333333333333334,0.5166666666666667,0.26666666666666666,0.13333333333333333,0.016666666666666666,0.6,0.3333333333333333,0.6166666666666667,0.9,0.0,0.35,0.06666666666666667,0.4,0.06666666666666667,0.11666666666666667,0.2,0.06666666666666667,0.05
Environmental Management and Protection,0.6026785714285714,0.17857142857142858,0.2767857142857143,1.2723214285714286,0.2857142857142857,0.12946428571428573,0.013392857142857142,0.30357142857142855,0.16517857142857142,0.25,2.0535714285714284,0.049107142857142856,0.20982142857142858,0.09821428571428571,0.6919642857142857,0.09821428571428571,0.1875,0.07142857142857142,0.06696428571428571,0.07142857142857142
Food Science,0.25757575757575757,0.12121212121212122,0.25757575757575757,1.4545454545454546,0.24242424242424243,0.09090909090909091,0.045454545454545456,0.7727272727272727,0.30303030303030304,0.2727272727272727,0.5303030303030303,0.09090909090909091,0.21212121212121213,0.12121212121212122,2.0757575757575757,0.030303030303030304,0.06060606060606061,0.13636363636363635,0.10606060606060606,0.07575757575757576
Forest and Fire Sciences,0.5874439461883408,0.18834080717488788,0.242152466367713,1.3004484304932735,0.2556053811659193,0.13004484304932734,0.013452914798206279,0.2825112107623318,0.19282511210762332,0.21076233183856502,2.188340807174888,0.053811659192825115,0.17937219730941703,0.09417040358744394,0.7623318385650224,0.10762331838565023,0.19730941704035873,0.08071748878923767,0.07174887892376682,0.08071748878923767
General Engineering,0.11538461538461539,0.36538461538461536,1.1730769230769231,0.5769230769230769,0.4423076923076923,0.057692307692307696,0.038461538461538464,0.9038461538461539,0.09615384615384616,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.5384615384615384,0.28846153846153844,0.17307692307692307,0.09615384615384616,0.038461538461538464,0.3269230769230769,0.0,0.057692307692307696
Graphic Communication,0.13432835820895522,0.7164179104477612,0.14925373134328357,0.8656716417910447,0.5223880597014925,0.05970149253731343,0.029850746268656716,0.1791044776119403,0.04477611940298507,0.29850746268656714,0.746268656716418,0.014925373134328358,0.34328358208955223,0.11940298507462686,0.7014925373134329,0.0,0.14925373134328357,0.07462686567164178,0.1044776119402985,0.014925373134328358
History,2.7333333333333334,0.13333333333333333,0.2222222222222222,0.13333333333333333,0.15555555555555556,0.0,0.0,0.0,0.0,0.13333333333333333,0.4,0.0,0.2,0.9111111111111111,0.0,0.15555555555555556,0.37777777777777777,0.0,0.2,0.06666666666666667
Industrial Engineering,0.35294117647058826,0.8431372549019608,1.1274509803921569,0.9607843137254902,0.7352941176470589,0.17647058823529413,0.0392156862745098,0.2647058823529412,0.0784313725490196,1.0196078431372548,1.0,0.0784313725490196,0.8823529411764706,0.09803921568627451,0.45098039215686275,0.08823529411764706,0.3627450980392157,0.2647058823529412,0.18627450980392157,0.09803921568627451
Industrial Technology and Packaging,0.125,0.4583333333333333,0.25,0.5,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.125,0.041666666666666664,0.375,0.7083333333333334,0.0,0.16666666666666666,0.08333333333333333,0.875,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.125,0.125
Interdisciplinary Studies,2.5555555555555554,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,1.0,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.0,0.16666666666666666,0.3888888888888889,0.0,0.2222222222222222,0.0
Journalism,0.5217391304347826,0.2608695652173913,0.1956521739130435,0.4782608695652174,0.2608695652173913,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.5217391304347826,0.2391304347826087,0.043478260869565216,0.15217391304347827,0.30434782608695654,0.2391304347826087,0.08695652173913043,0.30434782608695654,0.043478260869565216,0.2826086956521739,0.021739130434782608
Kinesiology,0.5617977528089888,0.14606741573033707,0.14606741573033707,0.20224719101123595,0.3146067415730337,0.2247191011235955,0.0449438202247191,0.449438202247191,1.9662921348314606,0.2247191011235955,0.449438202247191,0.1348314606741573,0.38202247191011235,0.1348314606741573,0.24719101123595505,0.1797752808988764,0.11235955056179775,0.0449438202247191,0.19101123595505617,0.011235955056179775
Landscape Architecture,0.4444444444444444,0.2,0.1111111111111111,0.37777777777777777,0.1111111111111111,0.06666666666666667,0.0,0.13333333333333333,0.1111111111111111,0.2,0.6888888888888889,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.2,0.35555555555555557,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.044444444444444446
Liberal Arts and Engineering Studies,0.35365853658536583,0.975609756097561,0.7073170731707317,0.5609756097560976,0.4146341463414634,0.06097560975609756,0.0975609756097561,0.07317073170731707,0.0,0.5487804878048781,0.34146341463414637,0.04878048780487805,0.4878048780487805,0.14634146341463414,0.3902439024390244,0.06097560975609756,0.07317073170731707,0.15853658536585366,0.07317073170731707,0.10975609756097561
Liberal Studies,1.45,0.125,0.28125,0.33125,0.18125,0.14375,0.03125,0.58125,0.45625,0.15,0.43125,0.10625,0.34375,0.24375,0.1875,0.9,0.1625,0.20625,0.3375,0.08125
Manufacturing Engineering,0.3130434782608696,0.6782608695652174,1.1130434782608696,0.8695652173913043,0.6434782608695652,0.1565217391304348,0.034782608695652174,0.33043478260869563,0.0782608695652174,0.8,0.9130434782608695,0.08695652173913043,0.7565217391304347,0.10434782608695652,0.5304347826086957,0.06086956521739131,0.3130434782608696,0.24347826086956523,0.16521739130434782,0.10434782608695652
Marine Sciences,0.3135593220338983,0.2542372881355932,0.423728813559322,0.5,0.3050847457627119,0.2966101694915254,0.01694915254237288,1.0084745762711864,0.13559322033898305,0.4491525423728814,1.194915254237288,0.13559322033898305,0.4576271186440678,0.1440677966101695,0.2033898305084746,0.5423728813559322,0.1016949152542373,0.19491525423728814,0.2288135593220339,0.0423728813559322
Materials Engineering,0.14,0.27,0.89,0.44,0.42,0.1,0.05,0.5,0.09,0.5,0.29,0.08,0.48,0.15,0.38,0.35,0.12,0.29,0.07,0.07
Mathematics,0.05555555555555555,0.39814814814814814,0.7407407407407407,0.3611111111111111,0.3425925925925926,0.037037037037037035,0.037037037037037035,0.1388888888888889,0.009259259259259259,0.8888888888888888,0.1111111111111111,0.027777777777777776,0.3611111111111111,0.12962962962962962,0.14814814814814814,0.25,0.08333333333333333,0.7129629629629629,0.05555555555555555,0.05555555555555555
Mechanical Engineering,0.0873015873015873,0.5873015873015873,1.2301587301587302,0.5317460317460317,0.42063492063492064,0.0873015873015873,0.05555555555555555,0.25396825396825395,0.1111111111111111,0.5793650793650794,0.1984126984126984,0.07142857142857142,0.6031746031746031,0.07142857142857142,0.373015873015873,0.05555555555555555,0.047619047619047616,0.2222222222222222,0.14285714285714285,0.12698412698412698
Microbiology,0.14893617021276595,0.30851063829787234,0.3404255319148936,0.8723404255319149,0.30851063829787234,0.22340425531914893,0.010638297872340425,1.3617021276595744,0.40425531914893614,0.43617021276595747,0.39361702127659576,0.0425531914893617,0.3829787234042553,0.13829787234042554,0.7446808510638298,0.0425531914893617,0.05319148936170213,0.14893617021276595,0.0851063829787234,0.010638297872340425
Music,0.3,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.21666666666666667,0.15,2.433333333333333,0.05,0.0,0.08333333333333333,0.0,0.0,0.45,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.0,0.25,0.03333333333333333
Nutrition,0.3627450980392157,0.0784313725490196,0.27450980392156865,0.5098039215686274,0.29411764705882354,0.16666666666666666,0.058823529411764705,1.0686274509803921,1.1764705882352942,0.2549019607843137,0.3333333333333333,0.11764705882352941,0.30392156862745096,0.17647058823529413,0.3431372549019608,0.10784313725490197,0.10784313725490197,0.19607843137254902,0.08823529411764706,0.029411764705882353
Philosophy,0.8421052631578947,0.05263157894736842,0.3157894736842105,0.2631578947368421,0.23684210526315788,0.07894736842105263,0.0,0.23684210526315788,0.15789473684210525,0.21052631578947367,0.2894736842105263,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.13157894736842105,0.05263157894736842,0.05263157894736842,0.15789473684210525
Physics,0.3076923076923077,0.10256410256410256,1.0769230769230769,0.3333333333333333,0.3333333333333333,0.1282051282051282,0.0,0.38461538461538464,0.05128205128205128,0.6153846153846154,0.10256410256410256,0.15384615384615385,0.6923076923076923,0.05128205128205128,0.10256410256410256,0.0,0.05128205128205128,0.3333333333333333,0.10256410256410256,0.02564102564102564
Political Science,2.05,0.1625,0.2125,0.3,0.4875,0.025,0.0,0.1375,0.2,0.275,0.5125,0.025,0.1875,0.0875,0.1,0.025,0.3125,0.0375,0.2,0.0
Public Health,1.043103448275862,0.21551724137931033,0.13793103448275862,0.3017241379310345,0.2413793103448276,0.09482758620689655,0.017241379310344827,0.6120689655172413,1.6293103448275863,0.3017241379310345,0.7068965517241379,0.0603448275862069,0.19827586206896552,0.603448275862069,0.2413793103448276,0.16379310344827586,0.09482758620689655,0.06896551724137931,0.09482758620689655,0.05172413793103448
Psychology,1.7719298245614035,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.22807017543859648,0.0,0.543859649122807,1.087719298245614,0.21052631578947367,0.2807017543859649,0.14035087719298245,0.38596491228070173,0.19298245614035087,0.07017543859649122,0.3157894736842105,0.15789473684210525,0.07017543859649122,0.15789473684210525,0.017543859649122806
"Recreation, Parks, and Tourism Administration",1.017391304347826,0.10434782608695652,0.22608695652173913,1.0260869565217392,0.5739130434782609,0.12173913043478261,0.02608695652173913,0.09565217391304348,0.2608695652173913,0.3565217391304348,1.4869565217391305,0.13043478260869565,0.41739130434782606,0.06956521739130435,0.6521739130434783,0.19130434782608696,0.40869565217391307,0.06956521739130435,0.2,0.043478260869565216
Sociology,2.272727272727273,0.09090909090909091,0.4393939393939394,0.5454545454545454,0.5757575757575758,0.0,0.015151515151515152,0.13636363636363635,0.45454545454545453,0.4393939393939394,0.5454545454545454,0.09090909090909091,0.3333333333333333,0.13636363636363635,0.22727272727272727,0.21212121212121213,0.22727272727272727,0.015151515151515152,0.13636363636363635,0.015151515151515152
Software Engineering,0.11038961038961038,1.6753246753246753,0.5909090909090909,0.474025974025974,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.487012987012987,0.07792207792207792,0.6688311688311688,0.3961038961038961,0.025974025974025976,0.4025974025974026,0.24675324675324675,0.2922077922077922,0.19480519480519481,0.07792207792207792,0.2077922077922078,0.07142857142857142,0.11688311688311688
Spanish,2.090909090909091,0.16666666666666666,0.20454545454545456,0.22727272727272727,0.30303030303030304,0.13636363636363635,0.09090909090909091,0.06060606060606061,0.14393939393939395,0.20454545454545456,0.6893939393939394,0.08333333333333333,0.5303030303030303,0.7575757575757576,0.03787878787878788,0.26515151515151514,0.3333333333333333,0.0,0.44696969696969696,0.5151515151515151
Statistics,0.04,0.76,0.58,0.52,0.5,0.04,0.04,0.04,0.0,1.66,0.08,0.06,0.62,0.14,0.12,0.02,0.0,0.52,0.08,0.06
Theatre Arts,0.3953488372093023,0.13953488372093023,0.16279069767441862,0.32558139534883723,0.27906976744186046,0.20930232558139536,0.32558139534883723,0.11627906976744186,0.0,0.18604651162790697,0.06976744186046512,0.023255813953488372,0.4186046511627907,0.20930232558139536,0.2558139534883721,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.3023255813953488,0.06976744186046512
Wine and Viticulture,0.38613861386138615,0.1188118811881188,0.22772277227722773,1.386138613861386,0.5148514851485149,0.10891089108910891,0.009900990099009901,0.6435643564356436,0.1485148514851485,0.27722772277227725,0.6534653465346535,0.04950495049504951,0.297029702970297,0.4752475247524752,0.7326732673267327,0.039603960396039604,0.44554455445544555,0.06930693069306931,0.07920792079207921,0.0297029702970297
Accounting,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,1.0909090909090908,0.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,3.272727272727273,0.0,0.09090909090909091,0.0
Consumer Packaging,0.06666666666666667,0.2,0.13333333333333333,0.5333333333333333,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.3333333333333333,0.6,0.0,0.2,0.06666666666666667,0.6,0.0,0.2,0.06666666666666667,0.0,0.2
Entrepreneurship,0.625,0.25,0.1875,0.4375,1.25,0.125,0.0,0.0625,0.0,0.1875,0.3125,0.0625,0.625,0.0625,0.375,0.0625,0.75,0.0,0.25,0.0
"Ethics, Law and Social Justice",2.1470588235294117,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.0,0.08823529411764706,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.20588235294117646,0.058823529411764705,0.0,0.029411764705882353,0.2647058823529412,0.029411764705882353,0.11764705882352941,0.0
Financial Management,0.3125,0.5,0.21875,0.46875,0.53125,0.1875,0.0,0.21875,0.0625,0.53125,0.53125,0.0,0.21875,0.21875,0.34375,0.03125,2.84375,0.09375,0.09375,0.0625
Global Citizenship and Social Sustainability,3.38,0.04,0.42,0.48,0.2,0.24,0.0,0.1,0.12,0.2,2.8,0.22,0.4,0.1,0.22,0.08,0.74,0.0,0.56,0.02
Health and Society,3.255813953488372,0.23255813953488372,0.20930232558139536,0.5116279069767442,0.09302325581395349,0.5348837209302325,0.0,0.6046511627906976,1.5813953488372092,0.11627906976744186,2.813953488372093,0.46511627906976744,0.5348837209302325,0.09302325581395349,0.37209302325581395,0.32558139534883723,0.27906976744186046,0.09302325581395349,0.3488372093023256,0.023255813953488372
Industrial Technology,0.07407407407407407,0.2222222222222222,0.18518518518518517,0.8518518518518519,0.8888888888888888,0.14814814814814814,0.07407407407407407,0.0,0.07407407407407407,0.14814814814814814,0.5555555555555556,0.0,0.2962962962962963,0.0,0.7407407407407407,0.1111111111111111,0.4074074074074074,0.0,0.14814814814814814,0.037037037037037035
Information Systems,0.16666666666666666,0.9166666666666666,0.25,0.8333333333333334,1.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.8333333333333334,0.08333333333333333,0.25,0.16666666666666666,0.5833333333333334,0.25,0.16666666666666666,0.0,0.0,0.6666666666666666
Management and Human Resources,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.8571428571428571,1.5714285714285714,0.0,0.5,0.14285714285714285,0.07142857142857142,0.21428571428571427,1.2857142857142858,0.0,0.5714285714285714,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.0,0.0
Marketing Management,0.25,0.3333333333333333,0.25,1.8333333333333333,0.9166666666666666,0.16666666666666666,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,0.5,0.0,0.5,0.16666666666666666,0.25,0.0,0.16666666666666666,0.3333333333333333
Packaging Technology,0.0,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.4666666666666667,0.2,0.0,0.2,0.0,0.2,0.13333333333333333,0.0,0.13333333333333333,0.0,1.0666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0
Quantitative Analysis,0.0975609756097561,0.4146341463414634,0.8536585365853658,0.5121951219512195,0.5365853658536586,0.0,0.024390243902439025,0.0,0.0,1.6341463414634145,0.12195121951219512,0.0,0.5121951219512195,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.3902439024390244,0.7560975609756098,0.024390243902439025,0.12195121951219512
Real Estate Finance,0.5714285714285714,0.2857142857142857,0.35714285714285715,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.6428571428571429,1.8571428571428572,0.0,0.35714285714285715,0.14285714285714285,0.5714285714285714,0.0,1.9285714285714286,0.07142857142857142,0.14285714285714285,0.14285714285714285
"Science, Technology and Society",2.5555555555555554,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.08333333333333333,0.4444444444444444,0.0,0.75,0.3055555555555556,0.05555555555555555,3.75,0.5833333333333334,0.6666666666666666,0.1388888888888889,0.25,0.25,0.4722222222222222,0.027777777777777776,0.4444444444444444,0.08333333333333333
Visual Media and Cultural Studies,2.3773584905660377,0.1320754716981132,0.33962264150943394,0.4528301886792453,0.32075471698113206,0.1320754716981132,0.3018867924528302,0.018867924528301886,0.0,0.3018867924528302,0.03773584905660377,0.0,0.5660377358490566,0.20754716981132076,0.1509433962264151,0.07547169811320754,0.05660377358490566,0.0,0.41509433962264153,0.16981132075471697
"Bioinformatics, Cross Disciplinary Studies",0.0,1.3125,0.6875,0.75,0.75,0.1875,0.125,2.5,0.0625,0.8125,0.1875,0.0,1.0625,0.375,0.25,0.0,0.0,0.0625,0.125,0.0
"Data Science, Cross Disciplinary Studies",0.0,1.2857142857142858,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.0,0.09523809523809523,0.23809523809523808,0.0,1.619047619047619,0.23809523809523808,0.0,0.7142857142857143,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.0,0.23809523809523808,0.0,0.047619047619047616
"Heavy Civil, Cross Disciplinary Studies",0.10526315789473684,0.2631578947368421,0.631578947368421,0.7894736842105263,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.21052631578947367,0.6842105263157895,0.0,0.3157894736842105,0.0,0.42105263157894735,0.0,0.15789473684210525,0.0,0.0,0.10526315789473684
